flooded_strand;aether_vial;noble_hierarch;mausoleum_wanderer;supreme_phantom;drogskol_captain;collected_company;1
plains;botanical_sanctum;aether_vial;mausoleum_wanderer;mausoleum_wanderer;spell_queller;spell_queller;1
hallowed_fountain;misty_rainforest;noble_hierarch;selfless_spirit;selfless_spirit;spell_queller;collected_company;1
flooded_strand;path_to_exile;path_to_exile;noble_hierarch;mausoleum_wanderer;spell_queller;drogskol_captain;0
hallowed_fountain;misty_rainforest;noble_hierarch;phantasmal_image;spell_queller;drogskol_captain;geist_of_saint_traft;1
breeding_pool;flooded_strand;misty_rainforest;aether_vial;path_to_exile;noble_hierarch;collected_company;0
horizon_canopy;noble_hierarch;selfless_spirit;selfless_spirit;phantasmal_image;drogskol_captain;geist_of_saint_traft;0
seachrome_coast;path_to_exile;noble_hierarch;mausoleum_wanderer;phantasmal_image;drogskol_captain;drogskol_captain;0
hallowed_fountain;botanical_sanctum;horizon_canopy;mausoleum_wanderer;phantasmal_image;drogskol_captain;geist_of_saint_traft;1
forest;botanical_sanctum;path_to_exile;path_to_exile;phantasmal_image;geist_of_saint_traft;geist_of_saint_traft;0
flooded_strand;aether_vial;mausoleum_wanderer;rattlechains;selfless_spirit;supreme_phantom;geist_of_saint_traft;1
horizon_canopy;horizon_canopy;aether_vial;mausoleum_wanderer;selfless_spirit;supreme_phantom;spell_queller;1
botanical_sanctum;horizon_canopy;phantasmal_image;phantasmal_image;spell_queller;drogskol_captain;collected_company;0
botanical_sanctum;misty_rainforest;aether_vial;mausoleum_wanderer;supreme_phantom;spell_queller;drogskol_captain;1
misty_rainforest;misty_rainforest;path_to_exile;selfless_spirit;spell_queller;drogskol_captain;collected_company;1
botanical_sanctum;misty_rainforest;misty_rainforest;path_to_exile;noble_hierarch;rattlechains;supreme_phantom;0
breeding_pool;windswept_heath;aether_vial;aether_vial;selfless_spirit;drogskol_captain;collected_company;0
cavern_of_souls;aether_vial;noble_hierarch;drogskol_captain;geist_of_saint_traft;collected_company;collected_company;0
botanical_sanctum;horizon_canopy;aether_vial;noble_hierarch;supreme_phantom;geist_of_saint_traft;collected_company;1
horizon_canopy;misty_rainforest;aether_vial;noble_hierarch;mausoleum_wanderer;mausoleum_wanderer;collected_company;1
horizon_canopy;misty_rainforest;misty_rainforest;drogskol_captain;drogskol_captain;geist_of_saint_traft;collected_company;0
plains;breeding_pool;botanical_sanctum;phantasmal_image;phantasmal_image;collected_company;collected_company;0
breeding_pool;botanical_sanctum;horizon_canopy;aether_vial;noble_hierarch;drogskol_captain;collected_company;1
hallowed_fountain;breeding_pool;aether_vial;path_to_exile;supreme_phantom;spell_queller;geist_of_saint_traft;1
forest;botanical_sanctum;seachrome_coast;horizon_canopy;windswept_heath;supreme_phantom;supreme_phantom;0
seachrome_coast;flooded_strand;aether_vial;noble_hierarch;mausoleum_wanderer;drogskol_captain;geist_of_saint_traft;1
temple_garden;windswept_heath;flooded_strand;mausoleum_wanderer;drogskol_captain;drogskol_captain;geist_of_saint_traft;1
hallowed_fountain;flooded_strand;misty_rainforest;mausoleum_wanderer;mausoleum_wanderer;geist_of_saint_traft;collected_company;1
breeding_pool;misty_rainforest;aether_vial;phantasmal_image;supreme_phantom;spell_queller;collected_company;1
botanical_sanctum;horizon_canopy;horizon_canopy;path_to_exile;rattlechains;drogskol_captain;collected_company;1
hallowed_fountain;seachrome_coast;cavern_of_souls;aether_vial;path_to_exile;selfless_spirit;drogskol_captain;0
windswept_heath;noble_hierarch;spell_queller;spell_queller;drogskol_captain;drogskol_captain;collected_company;0
horizon_canopy;flooded_strand;path_to_exile;path_to_exile;mausoleum_wanderer;phantasmal_image;collected_company;0
botanical_sanctum;misty_rainforest;misty_rainforest;misty_rainforest;aether_vial;mausoleum_wanderer;geist_of_saint_traft;0
misty_rainforest;path_to_exile;path_to_exile;phantasmal_image;drogskol_captain;collected_company;collected_company;0
botanical_sanctum;flooded_strand;misty_rainforest;noble_hierarch;mausoleum_wanderer;mausoleum_wanderer;geist_of_saint_traft;1
hallowed_fountain;botanical_sanctum;aether_vial;aether_vial;noble_hierarch;mausoleum_wanderer;geist_of_saint_traft;0
horizon_canopy;flooded_strand;flooded_strand;misty_rainforest;aether_vial;drogskol_captain;drogskol_captain;0
moorland_haunt;windswept_heath;noble_hierarch;mausoleum_wanderer;spell_queller;spell_queller;collected_company;1
temple_garden;misty_rainforest;mausoleum_wanderer;drogskol_captain;geist_of_saint_traft;geist_of_saint_traft;collected_company;0
botanical_sanctum;horizon_canopy;aether_vial;supreme_phantom;spell_queller;collected_company;collected_company;1
botanical_sanctum;cavern_of_souls;noble_hierarch;mausoleum_wanderer;supreme_phantom;collected_company;collected_company;1
island;breeding_pool;horizon_canopy;noble_hierarch;noble_hierarch;spell_queller;drogskol_captain;1
misty_rainforest;mausoleum_wanderer;rattlechains;phantasmal_image;spell_queller;spell_queller;geist_of_saint_traft;0
island;seachrome_coast;cavern_of_souls;flooded_strand;path_to_exile;spell_queller;drogskol_captain;0
breeding_pool;horizon_canopy;cavern_of_souls;windswept_heath;aether_vial;spell_queller;geist_of_saint_traft;0
cavern_of_souls;flooded_strand;noble_hierarch;rattlechains;supreme_phantom;drogskol_captain;collected_company;1
temple_garden;cavern_of_souls;misty_rainforest;noble_hierarch;rattlechains;selfless_spirit;supreme_phantom;1
island;breeding_pool;botanical_sanctum;phantasmal_image;drogskol_captain;collected_company;collected_company;0
breeding_pool;botanical_sanctum;horizon_canopy;aether_vial;spell_queller;geist_of_saint_traft;collected_company;0
hallowed_fountain;windswept_heath;windswept_heath;flooded_strand;selfless_spirit;spell_queller;collected_company;1
temple_garden;aether_vial;noble_hierarch;mausoleum_wanderer;mausoleum_wanderer;phantasmal_image;collected_company;1
moorland_haunt;windswept_heath;aether_vial;path_to_exile;supreme_phantom;supreme_phantom;collected_company;1
hallowed_fountain;botanical_sanctum;horizon_canopy;cavern_of_souls;path_to_exile;mausoleum_wanderer;selfless_spirit;0
horizon_canopy;flooded_strand;misty_rainforest;aether_vial;noble_hierarch;mausoleum_wanderer;phantasmal_image;0
horizon_canopy;flooded_strand;flooded_strand;aether_vial;noble_hierarch;phantasmal_image;phantasmal_image;0
windswept_heath;mausoleum_wanderer;rattlechains;selfless_spirit;supreme_phantom;supreme_phantom;geist_of_saint_traft;0
horizon_canopy;windswept_heath;phantasmal_image;supreme_phantom;spell_queller;geist_of_saint_traft;collected_company;1
botanical_sanctum;misty_rainforest;aether_vial;noble_hierarch;noble_hierarch;supreme_phantom;drogskol_captain;1
moorland_haunt;path_to_exile;mausoleum_wanderer;spell_queller;spell_queller;geist_of_saint_traft;geist_of_saint_traft;0
horizon_canopy;misty_rainforest;mausoleum_wanderer;phantasmal_image;supreme_phantom;drogskol_captain;collected_company;1
island;botanical_sanctum;cavern_of_souls;aether_vial;path_to_exile;mausoleum_wanderer;selfless_spirit;0
noble_hierarch;mausoleum_wanderer;selfless_spirit;spell_queller;drogskol_captain;drogskol_captain;collected_company;0
windswept_heath;aether_vial;noble_hierarch;noble_hierarch;mausoleum_wanderer;selfless_spirit;phantasmal_image;1
forest;botanical_sanctum;misty_rainforest;mausoleum_wanderer;spell_queller;spell_queller;drogskol_captain;1
botanical_sanctum;misty_rainforest;aether_vial;mausoleum_wanderer;rattlechains;geist_of_saint_traft;collected_company;1
flooded_strand;aether_vial;path_to_exile;mausoleum_wanderer;selfless_spirit;spell_queller;spell_queller;1
botanical_sanctum;misty_rainforest;path_to_exile;noble_hierarch;rattlechains;spell_queller;collected_company;1
seachrome_coast;horizon_canopy;flooded_strand;misty_rainforest;spell_queller;collected_company;collected_company;0
hallowed_fountain;botanical_sanctum;path_to_exile;noble_hierarch;rattlechains;spell_queller;drogskol_captain;1
horizon_canopy;windswept_heath;flooded_strand;noble_hierarch;spell_queller;drogskol_captain;collected_company;1
botanical_sanctum;moorland_haunt;flooded_strand;aether_vial;path_to_exile;path_to_exile;geist_of_saint_traft;0
cavern_of_souls;aether_vial;path_to_exile;noble_hierarch;supreme_phantom;spell_queller;spell_queller;0
botanical_sanctum;flooded_strand;misty_rainforest;spell_queller;spell_queller;drogskol_captain;drogskol_captain;0
botanical_sanctum;cavern_of_souls;windswept_heath;misty_rainforest;mausoleum_wanderer;phantasmal_image;collected_company;0
botanical_sanctum;moorland_haunt;aether_vial;path_to_exile;selfless_spirit;drogskol_captain;collected_company;0
seachrome_coast;horizon_canopy;windswept_heath;aether_vial;phantasmal_image;spell_queller;drogskol_captain;0
island;moorland_haunt;aether_vial;mausoleum_wanderer;mausoleum_wanderer;supreme_phantom;spell_queller;1
path_to_exile;path_to_exile;noble_hierarch;noble_hierarch;mausoleum_wanderer;rattlechains;supreme_phantom;0
horizon_canopy;moorland_haunt;flooded_strand;misty_rainforest;aether_vial;mausoleum_wanderer;spell_queller;0
windswept_heath;misty_rainforest;aether_vial;noble_hierarch;mausoleum_wanderer;selfless_spirit;supreme_phantom;1
temple_garden;windswept_heath;mausoleum_wanderer;phantasmal_image;supreme_phantom;supreme_phantom;spell_queller;1
plains;temple_garden;noble_hierarch;noble_hierarch;spell_queller;drogskol_captain;geist_of_saint_traft;1
misty_rainforest;misty_rainforest;phantasmal_image;spell_queller;drogskol_captain;geist_of_saint_traft;collected_company;0
botanical_sanctum;windswept_heath;aether_vial;mausoleum_wanderer;selfless_spirit;supreme_phantom;collected_company;1
temple_garden;windswept_heath;misty_rainforest;misty_rainforest;path_to_exile;noble_hierarch;rattlechains;0
forest;botanical_sanctum;flooded_strand;misty_rainforest;noble_hierarch;supreme_phantom;drogskol_captain;0
plains;horizon_canopy;cavern_of_souls;misty_rainforest;misty_rainforest;phantasmal_image;drogskol_captain;0
horizon_canopy;path_to_exile;path_to_exile;supreme_phantom;supreme_phantom;geist_of_saint_traft;collected_company;0
horizon_canopy;aether_vial;path_to_exile;supreme_phantom;spell_queller;drogskol_captain;geist_of_saint_traft;1
horizon_canopy;misty_rainforest;noble_hierarch;mausoleum_wanderer;rattlechains;phantasmal_image;spell_queller;1
horizon_canopy;moorland_haunt;misty_rainforest;misty_rainforest;path_to_exile;mausoleum_wanderer;mausoleum_wanderer;0
path_to_exile;path_to_exile;noble_hierarch;noble_hierarch;phantasmal_image;supreme_phantom;collected_company;0
mausoleum_wanderer;mausoleum_wanderer;selfless_spirit;phantasmal_image;phantasmal_image;drogskol_captain;geist_of_saint_traft;0
botanical_sanctum;flooded_strand;path_to_exile;path_to_exile;mausoleum_wanderer;selfless_spirit;spell_queller;1
island;botanical_sanctum;windswept_heath;mausoleum_wanderer;rattlechains;supreme_phantom;drogskol_captain;1
island;hallowed_fountain;breeding_pool;cavern_of_souls;windswept_heath;path_to_exile;drogskol_captain;0
windswept_heath;noble_hierarch;noble_hierarch;mausoleum_wanderer;phantasmal_image;supreme_phantom;drogskol_captain;1
