Monastery_Swiftspear;Skullcrack;Stomping_Ground;Mountain;Lightning_Helix;Bloodstained_Mire;Wooded_Foothills;0
Bloodstained_Mire;Mountain;Wooded_Foothills;Stomping_Ground;Skullcrack;Monastery_Swiftspear;Lightning_Helix;0
Lightning_Helix;Wooded_Foothills;Skullcrack;Bloodstained_Mire;Mountain;Stomping_Ground;Monastery_Swiftspear;0
Stomping_Ground;Mountain;Bloodstained_Mire;Monastery_Swiftspear;Skullcrack;Lightning_Helix;Wooded_Foothills;0
Lightning_Helix;Stomping_Ground;Bloodstained_Mire;Monastery_Swiftspear;Skullcrack;Mountain;Wooded_Foothills;0
Skullcrack;Mountain;Lightning_Helix;Monastery_Swiftspear;Bloodstained_Mire;Wooded_Foothills;Stomping_Ground;0
Mountain;Bloodstained_Mire;Wooded_Foothills;Skullcrack;Stomping_Ground;Monastery_Swiftspear;Lightning_Helix;0
Monastery_Swiftspear;Wooded_Foothills;Bloodstained_Mire;Mountain;Skullcrack;Lightning_Helix;Stomping_Ground;0
Lightning_Helix;Monastery_Swiftspear;Skullcrack;Bloodstained_Mire;Stomping_Ground;Mountain;Wooded_Foothills;0
Lightning_Helix;Skullcrack;Bloodstained_Mire;Wooded_Foothills;Stomping_Ground;Mountain;Monastery_Swiftspear;0
Stomping_Ground;Lightning_Helix;Mountain;Skullcrack;Wooded_Foothills;Bloodstained_Mire;Monastery_Swiftspear;0
Monastery_Swiftspear;Lightning_Helix;Stomping_Ground;Wooded_Foothills;Mountain;Skullcrack;Bloodstained_Mire;0
Skullcrack;Wooded_Foothills;Bloodstained_Mire;Stomping_Ground;Monastery_Swiftspear;Lightning_Helix;Mountain;0
Monastery_Swiftspear;Mountain;Lightning_Helix;Stomping_Ground;Skullcrack;Wooded_Foothills;Bloodstained_Mire;0
Skullcrack;Stomping_Ground;Mountain;Lightning_Helix;Wooded_Foothills;Monastery_Swiftspear;Bloodstained_Mire;0
Skullcrack;Monastery_Swiftspear;Wooded_Foothills;Mountain;Stomping_Ground;Lightning_Helix;Bloodstained_Mire;0
Bloodstained_Mire;Lightning_Helix;Monastery_Swiftspear;Wooded_Foothills;Mountain;Skullcrack;Stomping_Ground;0
Wooded_Foothills;Mountain;Monastery_Swiftspear;Bloodstained_Mire;Stomping_Ground;Lightning_Helix;Skullcrack;0
Bloodstained_Mire;Lightning_Helix;Stomping_Ground;Wooded_Foothills;Mountain;Monastery_Swiftspear;Skullcrack;0
Stomping_Ground;Wooded_Foothills;Lightning_Helix;Bloodstained_Mire;Mountain;Skullcrack;Monastery_Swiftspear;0
Mountain;Wooded_Foothills;Lightning_Helix;Bloodstained_Mire;Stomping_Ground;Skullcrack;Monastery_Swiftspear;0
Stomping_Ground;Bloodstained_Mire;Mountain;Wooded_Foothills;Monastery_Swiftspear;Skullcrack;Lightning_Helix;0
Lightning_Helix;Mountain;Bloodstained_Mire;Wooded_Foothills;Stomping_Ground;Skullcrack;Monastery_Swiftspear;0
Lightning_Helix;Monastery_Swiftspear;Mountain;Wooded_Foothills;Bloodstained_Mire;Stomping_Ground;Skullcrack;0
Bloodstained_Mire;Wooded_Foothills;Mountain;Monastery_Swiftspear;Skullcrack;Lightning_Helix;Stomping_Ground;0
Mountain;Monastery_Swiftspear;Skullcrack;Stomping_Ground;Wooded_Foothills;Bloodstained_Mire;Lightning_Helix;0
Monastery_Swiftspear;Bloodstained_Mire;Wooded_Foothills;Skullcrack;Lightning_Helix;Stomping_Ground;Mountain;0
Monastery_Swiftspear;Lightning_Helix;Stomping_Ground;Bloodstained_Mire;Wooded_Foothills;Skullcrack;Mountain;0
Monastery_Swiftspear;Wooded_Foothills;Bloodstained_Mire;Skullcrack;Stomping_Ground;Lightning_Helix;Mountain;0
Stomping_Ground;Skullcrack;Lightning_Helix;Mountain;Monastery_Swiftspear;Bloodstained_Mire;Wooded_Foothills;0
Monastery_Swiftspear;Bloodstained_Mire;Lightning_Helix;Stomping_Ground;Wooded_Foothills;Mountain;Skullcrack;0
Mountain;Bloodstained_Mire;Lightning_Helix;Monastery_Swiftspear;Stomping_Ground;Wooded_Foothills;Skullcrack;0
Bloodstained_Mire;Skullcrack;Stomping_Ground;Mountain;Wooded_Foothills;Lightning_Helix;Monastery_Swiftspear;0
Stomping_Ground;Wooded_Foothills;Lightning_Helix;Mountain;Bloodstained_Mire;Skullcrack;Monastery_Swiftspear;0
